,count,hate_speech,offensive_language,neither,class,tweet
18318,3,1,2,0,1, @UNCLERUCKUS_BD: Andrew Bynum got traded and waived him  very next day nigger cant keep job
18319,3,2,1,0,0, @UNCLERUCKUS_BD: Being nigger nt color state of mind
18320,3,0,3,0,1, @UNCLERUCKUS_BD: Somewhere in  ghetto nigger getting shot over BBQ
18321,3,0,3,0,1, @UPTMillz: &#128514;  @DimpledJoint: INTERESTING  @cuyndacut:  if ur child far aint shn look in  mirror at  dumb bch &#8230;
18322,3,0,3,0,1, @UPTMillz: You can buy milk/ WIC guys  @VernieMack: #QTNA  @Major_K8: How&#8217;all bches gon breast feed nipple rings &#128563;&#128534;&#8220;
18323,3,1,0,2,2," @USABillOfRights: Psychological Warfare for Dhimm -- DEFEATING ISLAM
http://tco/M8zlTY0fZs
joining forces to take out worlds trash&#8230;"
18324,3,0,0,3,2, @USAgov: Our national bird -  American bald eagle -  an endangered species success story http://tco/OJscNNMYEm
18325,3,0,0,3,2," @USRealyCheck: Republicans Want to Yank Food Stamps from  Hungry: 

 May 16 2 http://tco/2UkcoICd9Q prg #P2"
18326,3,0,3,0,1, @UberBuIlsh: recent Harvard study concluded that bches in fact be trippin
18327,3,0,0,3,2, @UberFacts: Mila Kun has heterochromia iridum which gives her two different colored eyes One eye  green  or  brown
18328,3,0,0,3,2, @UberFacts:  strings attached to boxes of animal crackers were originally put re so that  box could be hung from Chmas tree&#8230;
18329,3,0,3,0,1, @UceJayy: see you subtweeting me hoe
18330,3,0,3,0,1, @UglyGawd: Or fags cause if you post you found him attractive as well  @JactionJ: Niggas who post trannys to see if nigga thirsts ov&#8230;
18331,6,0,6,0,1, @UmChillBreaux: never about  hoes hes enteaining  always about  fact that hes enteaining se hoes 
18332,3,0,3,0,1, @UmmmSassy: Youre such bch http://tco/3m1bRIlvfp
18333,3,0,3,0,1, @UnChaed_: Dont get your panties in twt Just take off and let my tongue twt around in your pussy instead
18334,3,0,3,0,1, @UnansweredQuot: Did that bch ever get out of Ludacrs way
18335,3,0,3,0,1, @UnapologetiicB: If youve been though what Ive been through you would have turned into healess bch by now but Im stronger &amp; bet&#8230;
18336,3,1,2,0,1, @UnapologetiicB: Whats  like being cold heaed cunt
18337,3,0,3,0,1, @UnbearableTier_: need my pussy ate now 
18338,3,0,1,2,2, @UncleBlazer: Yo mama so ghetto she uses cigarette butts as-tips
18339,3,0,1,2,2, @Underchilde: *Goes into monkey bar to meet swingers*
18340,3,0,3,0,1," @UnicornCowboy: @UglyNi99ah pepsi and cheerios
smashin on se hoes
got me blue in  taco
bae thinks of me flaco
errybody frontin
jus&#8230;"
18341,3,0,3,0,1, @UniiQueMariee: res only ONE bae at  end of  day &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you or bches
18342,3,0,3,0,1, @UniquelyTierra_: &#8220;@vintage_monroe_: &#8220;@dewayneee_: That pussy so wet she gotta dry outside&#8221;stop telling my business&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
18343,3,0,0,3,2, @UnnagroundKing:  @JoshHelaku: dont care who Kendrick made that song for still trash
18344,3,0,3,0,1, @Unnforgivable: Lten cunt: Today ain&#8217;yo day
18345,3,2,1,0,0, @Unohodex: Nah hate whe people now since he looks like dyke  @ElBasedParko: think he just ended racm http://tco/VgjYHn4bvt
18346,3,0,3,0,1, @Unt_Unnnnn: Moment of truth se hoes  truth
18347,3,0,1,2,2, @UnusualFactPage: Shy people tend have great observational skills making  easier to recognize  core of problem solving 
18348,3,0,2,1,1, @Uptown_Byrd: Philly full of se type hoes Broke bches http://tco/AZh2Ql6lwN
18349,3,1,2,0,1, @UrKindOfBrand: If shes always been dyke shes virgin No way around that Her first time eating box dont take her virginy #&#8230;
18350,3,0,3,0,1, @UrKindOfBrand: Vote or Die bches
18351,3,0,3,0,1, @UrbanCraziness: nah go talk to ur hoes since dont wanna text back sh http://tco/cvBzmjQXyO
18352,3,0,3,0,1, @UrbanCraziness: Andy went from owning toys to owning bches And also tf  that coke doing teaching class &#128514; http://tco/gjbUR29BKu
18353,3,0,3,0,1, @UrbanCraziness: when you see bch nigga subtweet you http://tco/vvhEhwDRWf
18354,3,0,3,0,1, @UrbanEngIh: Im grown = Let me be hoe in peace
18355,3,0,3,0,1, @UrbanEngIh: SHARKEISHAD = To lose ones face due to  brute force of knockout punch Dat bch got sharkehad
18356,3,0,3,0,1, @UrbanEngIh: se hoes aint loyal = Women of th generation cannot be trusted
18358,3,0,1,2,2, @UrbanEngIh: When your phone goes off in class and  teacher says turn that trash off but song from your mixtape = https://t&#8230;
18359,3,0,2,1,1, @UrsTruly_Jessie: se bches  actors out here
18360,3,0,2,1,1, @UsGEMINIS: #Gemini doesnt really look back at ir exs Some things just look better in  trash
18361,3,1,2,0,1, @VERSACEGAWDD: yall really expect 40 yr old nigga to still rap about raping hoes and killing mor nah
18362,3,0,3,0,1, @VH1PNUT TWITTER WHATS THIS MEAN   @Ay_W_ come alive in  night time + Sleep all day hoe all night
18363,3,0,3,0,1, @VICD713ENT: Good pussy aint changin nothin Might bump you up to main hoe from side jank That only mean you get fucked more &#128533;
18364,3,0,3,0,1, @VIVARonRon: Your pussy must not pop severely &#8220;@YaDadPipesMaggs: But Im single &#128514; http://tco/ZhoJNaoKME&#8221;
18365,3,0,3,0,1, @VWxrk_Flash: Mac 10 lay on  floor like matress @yungchipotle: Young based god came straight for  bches
18366,3,0,0,3,2, @VUULibrary: It  Shakespeares bihday Take look at some Shakespearean trash talk http://tco/JSy3UFfaIb
18367,3,3,0,0,0, @VaTxn: Illegal alien  not race Its crime @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://tco/pf2YpelyOP
18368,3,0,3,0,1, @Vacante_: If girl cant make decion wher to date you or not tell that bch to kick rocks
18369,3,0,3,0,1, @Vacante_: If ya girl shaves  pussy before going out wh her girls somethings wrong
18370,3,0,3,0,1, @VadeFse_: dont try too fuck wh me &amp; got million and TWO bches because will tell all PROMISE WILL
18371,3,0,0,3,2, @Vaeflare: Because sometimes you just need moment to appreciate noble guinea pig wh steampunk dragon wings http://tco/SeRyx9v&#8230;
18372,3,0,0,3,2, @VainHumily: Naming my son Caesar Dawn of  apes   absolute best movie Ive ever seen in my entire life
18374,3,0,0,3,2, @VandTRailroad: #DidYouKnow:  Comstock Lode was boon 4 @VirginiaCy as  grew 2 20000 ppl &amp; became 1 of  largest &amp; wealthiest&#8230;
18375,3,0,3,0,1, @VandalSavage_: Crying &#8220;kill me wh fire&#8221;  @80sbaby4life: That pussy crying for help
18376,3,0,3,0,1, @Vbomb20: Got se hoes on my dick like brad pt
18377,3,0,0,3,2, @Venus_Lynn: &#8220;@dylxnl: look ghetto but  work http://tco/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;
18378,3,0,0,3,2, @VersaceAmeezy: Austin  so cute like look at him all exced because he got Oreos http://tco/0mK1W8Reak
18379,3,0,3,0,1, @VersaceLaFlare: All bches cheat You just gotta acknowledge gonna happens so when  does &#8217;ll hu less
18380,3,0,3,0,1, @VersaceLaFlare: everybody turning into assholes th year Look what you&#8217;ve bches have done to us
18381,3,0,2,1,1, @VersaceSilk: When you and your boys dcover hoe https://tco/nluZGQV3EQ
18382,3,0,0,3,2, @VersaceSilk: When you try to tell grandpa that 70s music was trash https://tco/kYULQZoBC6
18383,3,0,2,1,1, @VersaceTweetGod: Jenny was hoe til she got AIDS until she was ready to settle down wh Forrest Gump who tried saving her SO many tim&#8230;
18384,3,0,3,0,1, @VersaceTweetGod: Leotard not leopard Zeeti hoes dumb &#8220;@JennnVeee: &#8220;@DJZeeti: twpic selfie wearing leotard&#8221; http://tco/8fQP7fpb&#8230;
18385,3,0,3,0,1, @VersaceTweetGod: Who gave th bch THAT much confidence &#128530; https://tco/TvMu2oYJQx
18386,3,1,2,0,1, @VerseCharacter: When niggas want bches like trey &#128557;&#128557;&#128557;&#128514; https://tco/1hEIyCMQod
18387,3,0,0,3,2, @VerusFacts: How Shy People Fli Learn tips from  best http://tco/81PvuHnHaT
18388,3,0,3,0,1, @Vianka_V: Hoes hoes aint nothin but hoes
18389,3,0,3,0,1, @VibeLord: hate when people think Im mad or sad cause Im not talking nah Im chillin bch
18390,3,0,3,0,1, @VibeLord: your opinion of me  highly irrelevant bch
18391,3,0,3,0,1, @VictorSmh90: @vnksmh16 be out here fighting bches like legal
18392,3,0,3,0,1, @VictorSmh90: Fresh out of jail and got my chopper bches be like Vick your number 1 like  BK whopper
18393,3,0,3,0,1, @VictoriaDahl: &#8220;@donnajherren: Well res crazy bch and res you can look for that morfuckers corpse but you wont find&#8230;
18394,3,0,0,3,2, @VideriQuamEsse: Brh Jihadi Mor Who Wants to Be First Female Executioner  MI6s Most Wanted http://tco/INZPvpf2tN
18395,3,1,2,0,1, @VillageBae: All Detro niggas do  lten to DBCO and fuck or niggas bches while trying to hold on to ir own wh no money an&#8230;
18396,3,1,2,0,1, @VillageBae: Dont block me because you think post  about youjust ask me Like boss You employee ass bch
18397,3,2,1,0,0, @VillageBae: hate when faggots talk sh on here block me so cant respond Bch will wre you letter wh my response an&#8230;
18398,3,1,2,0,1, @VinLaden2_: Niggas get married and sta dsin single bches smh  @A2daO: You bches want allowance and $200 dates and still singl&#8230;
18399,6,0,0,6,2, @VinceSpos: Best #CollegeGameday sign ever  Dak-ness  spreading Charlie Murphys True Hollywood Stories #ChappelleShow http://&#8230;
18400,3,0,3,0,1," @VineForByrd: Bae: go text your hoes 
Me: https://tco/5hetoweSES"
18401,3,1,2,0,1, @Vonta624: @onDAT_Orsh @_KudaBrazyy when bout 5 bches got toger and thought of reason to make boyfriend claim
18402,3,1,2,0,1, @VuIture: Th bch eyebrows lookin like  bulls logo http://tco/5EtOrG5GBT
18403,3,0,3,0,1, @W0lfHaleighh: @kyle_leavt96 @meowmars bye bch
18404,3,0,3,0,1, @WBeezy_: @I_DontKIAra: my pussy dry 24/7 &#128530; http://tco/yPvNTYdU28
18405,3,0,3,0,1, @WBeezy_: @Run_DRC: Its simple dont be hoe=dont worry about being exposed &#128540; fight me
18406,3,0,3,0,1, @WBeezy_: Rohan bch yo &#128514;&#128514;
18407,3,0,3,0,1, @WBeezy_: se bches so phoney &#128514;&#128514;&#128514;
18408,9,1,8,0,1," @WElGHTROOM: Rows for  hoes

Curls for  girls

Planks for  skanks 

Deep cuts for  sluts

Quads for  broads

No pecs No&#8230;"
18409,3,0,0,3,2, @WFANTrades: Dont know how you Yankees fans lten to Kay every night Absolutely brutal Just nonsensical blah blah blah blah Radio&#8230;
18410,3,0,3,0,1, @WFUncleEll: My bch sad lookin like lack of funny
18411,3,1,2,0,1, @WHOISRAYMOND: When you give all ya hoes up for that one girl and  dont work out http://tco/DCDPkR2yjc
18412,6,2,4,0,1, @WORIDSTARHlPHOP: If Nigga try to slide in my bch DMs http://tco/Mr2FjYUgTn
18413,3,0,3,0,1, @WORIDSTARHlPHOP: se bches putting ir soul in th routine &#128514;&#128514;&#128514; http://tco/xPjZIvNGAo
18414,3,0,0,3,2, @WORIDSTARHlPHOP: Th talking eggplant skurred af https://tco/KDwoApyvD0
18415,3,0,3,0,1, @WORIDSTARHlPHOP: When bad bch asks you to come over http://tco/f6eXLRZ8Vd
18416,3,1,2,0,1, @WORIDSTARHlPHOP: When you and your boys dcover hoe http://tco/pupaplqNhk
18417,6,0,1,5,2, @WORIDSTARHlPHOP: When your phone goes off in class and  teacher says turn that trash off but song from your mixtape https://&#8230;
18418,6,0,6,0,1, @WORIDSTARHlPHOP: bruh he threw that bch https://tco/rIsBmdzY26
18419,3,0,3,0,1, @WORIDSTARHlPHOP: every time bobby bch comes on http://tco/h7b0pL8T2h
18420,3,0,2,1,1, @WORIDSTARHlPHOP: th kid definely got  pussy after that game https://tco/lVXbXMgStD
18421,3,0,0,3,2, @WOWFoodPics: Oreo Shake http://tco/YE22nl8bsE
18422,3,1,2,0,1, @WWECrowe: #JerrySpringer on #RAW   whe trash side of me  applauding @WWE
18423,3,0,3,0,1, @WWEGlFS: When bch asks to eat your ass http://tco/8OyPyJYgVe
18424,4,3,1,0,0, @WaavyLee: balls ashy  @Yattabing: @Trelaire1st: Real women do th http://tco/VG5DBqH8aT&#8221; and real faggots let em do that Smh
18425,3,0,3,0,1, @WallStWatkins: hoe only cares about  now  future  irrelevant
18426,3,0,3,0,1, @WallStWatkins: To get wh hoe you just need to be cute have muscles dress your ass off (swag) or talk good game
18427,3,0,0,3,2, @WashTimes: John Kerry caught appearing to mock Israel&#8217;s &#8216;pinpoint&#8217; operation in Gaza - http://tco/3yqFR9LZsR #Israel #Gaza http://tco&#8230;
18428,3,1,2,0,1, @WatDaFckYouMean: Cant give se hoes inch cuz yll try to take mile
18429,3,0,3,0,1, @WatDaFckYouMean: Its my bror weekend bch #LongLiveLilRay
18430,3,0,3,0,1, @WatchMyJumper: Seen ses niggas lose  all over basic bch
18431,3,0,3,0,1, @WatkinsRaequan: Th bch just blew my high
18432,3,0,3,0,1, @Wavvvy__: Gucci Mane locked up rn and want to talk about our relationship status rn bch shut up we gotta free th nigga first
18433,3,1,2,0,1, @WavyKirk: @__CouAintSHIT yeah yo girlfriend bch hope she got  hives
18434,3,0,3,0,1, @Way2FengShui:  That bch wanna ignore my text Wa till she get off work   @2TONEDASUPASTAR: Caption th http://tco/ZWrImDZQNV
18435,3,0,0,3,2, @WayneDupreeShow: Fear mongering by  left  dying Wake up who are you going 2 believe Charlie Rangel and Hussein or Mia Love and&#8230;
18436,3,0,3,0,1, @WayneDupreeShow: MT @COACHKtoLA: @waynedupreeshow  paid by whe supremact always get negro to do ir diy work #Fergus&#8230;
18437,3,0,3,0,1, @WayneL_Jr: 80%  @NotMorr_: 60% of se hoes be fake gay
18438,3,0,3,0,1, @WayneL_Jr: LMAOO accurate  @BasedPaco: When bches see quote wh  tweet on  TL http://tco/Azl9o3PyZE
18439,3,0,3,0,1, @WayneL_Jr: LMAOOOOOOO  @Take_My_Advicee: What dum bch made th http://tco/siuxrh5Sms
18440,3,0,2,1,1, @WayneL_Jr:  nipples determine wher  tties are trash or not
18441,3,1,0,2,2," @WayneRoot: Well res difference between Erick Erickson and me Ive always understood Obama  Muslim Jihadi sympathizer:
https://t&#8230;"
18442,3,2,1,0,0, @Wayne__Da__Boss: hate bch dat act like nigga &#128530;
18443,3,0,3,0,1, @WeAllKnowA: We all know double faced bch named Madon
18444,3,0,3,0,1, @WeAllKnowA: We all know faggot named Luke
18445,3,0,3,0,1, @WeAreGirICodes: nah go talk to ur hoes since dont wanna text back sh http://tco/LmpA15kAiZ
18446,3,0,3,0,1," @WeAreGirICodes: love th emoji &#128129; 
shes just like DUH bch &#128129; 
lol dont give fuck &#128129; 
youre ugly &#128129; 
whatcha gonna do about  &#128129;&#8230;"
18447,3,0,3,0,1, @WeDontLoveHoes: Bches post all types of sex posion pics wh hea emoj but let yu get her in that posion th bch complain&#8230;
18448,3,0,3,0,1, @WeLoveKi: Hol on bch &#128553;&#128514;&#128557; https://tco/RYESvYaI2u
18449,3,0,3,0,1, @WeavilynMONROE_: heard big booty bches cant take no &#127814;
18450,3,0,3,0,1, @WeedHumor: Marijuana  gateway drug It leads to happiness great sex pain relief and increased patience wh crazy bches And&#8230;
18451,3,0,3,0,1," @WeightIifters: Rows for  hoes

Curls for  girls

Planks for  skanks 

Deep cuts for  sluts

Quads for  broads

No pecs&#8230;"
18452,3,0,3,0,1, @WellDamnDymo: if you cant see when you have real woman by yourside through thick and thin maybe you do deserve se hoes  #Si&#8230;
18453,3,0,0,3,2, @WhatFFacts: Actor Charlie Sheen once bought 2600 seats at an Angels baseball game in hopes of catching home run ball
18454,3,0,3,0,1, @WhatFFacts: re  company which sells menstrual pads for pet dogs called bch diapers
18455,3,0,0,3,2, @WheelTod: If life hands you hot potato try throwing  at two birds
18456,3,0,3,0,1, @WhenARapperSaid: When Tyler  Creator said Rape pregnant bch and tell my friends had threesome http://tco/ZkvwfK18d0
18457,3,1,2,0,1, @WhenEminemSaid: When Eminem said Call me faggot cause hate pussy http://tco/emkB7oSgqD
18458,6,0,1,5,2, @WhenRapperSaid: When Joey Bada$$ said Traded in my Nikes for new mic guess safe to say he sold soles for new life ht&#8230;
18459,3,0,3,0,1, @WhenRapperSaid: When Tupac said aint killer but dont push me revenge   sweetest joy next to getting pussy http://tco/pto&#8230;
18460,4,1,3,0,1, @WhenRappersaids: When Tupac said aint killer but dont push me revenge   sweetest joy next to getting pussy http://tco/wF&#8230;
18461,3,0,3,0,1, @WheBoyCeezy: se hoes too familiar
18462,3,0,3,0,1, @WheNiggaSwagg: Hmmm  that Ratchet hoe smell
18463,3,0,1,2,2, @WhePeopleTalk: &#8220;KOBE&#8221; as shoot piece of paper into  trash
18464,3,1,2,0,1, @WheboiColeman: Stepping away from  twter beef Im going to bed cause gotta be up at 5 Gotta go be redneck asshole at my us&#8230;
18465,3,0,3,0,1, @Wheboyyx01: Behind that twinkle in your eyes can see  bch in you &#128064;&#128076;
18466,3,2,1,0,0, @WhesOnly_1: #niggers http://tco/Hb3uJaLky2
18467,3,0,3,0,1, @Whesidemzu: Me: MOM CAN YOU MAKE ME SANDWHICH *doesnt hear* *whpers to myself* deaf bch Mom: WHAT THE FUCK DID YOU JUST SA&#8230;
18468,3,1,2,0,1, @WhneyNoCrack: Die slow bch @Thotcho: That&#8217;s @WhneyNoCrack  @tonestradamus: Scary accurate http://tco/dX79NXklL9
18469,3,0,3,0,1, @WhtTooCold: Ray   perfect example of what happens when you give lame nigga some pussy
18470,3,0,3,0,1, @WhoApollo: WCW goes out to all  women wh ir sh toger because se pretty bches get way too much cred for being cute&#8230;
18471,3,0,3,0,1, @WhoIsTie: Cant keep stooping for se hoes know better
18472,3,1,2,0,1, @WhoSFlyy__: was ready to delete my entire instagram app when found out one of my IG crushes was selling pussy on backpage for $75&#8230;
18473,3,1,2,0,1, @WhoreFandom: Im going to let  pussy out like fight night #vote5sos
18474,3,1,0,2,2, @WhyVee: @georgegalloway Muslim wmn covers  yellow star of Jewh neighbour wh her veil to protect her Sarajevo1941 http://tc&#8230;
18475,3,0,3,0,1, @WifiAndPorn:  fuck  @llAboutBenji: asked th bch if she was having good day and  bch said stop being weird im conf&#8230;
18476,3,0,3,0,1, @WifiOverHoes: idgaf what you bches say about me &#128514;
18477,3,0,0,3,2, @WillMcAvoyACN: An ad for  Haian chary Water Is Life mocks people who use #FirstWorldProblems hashtag through juxtaposion 
18478,3,0,3,0,1, @WillyWelfare: Its so damn hot in th bch
18479,4,0,0,4,2, @Wilnerness590:  @Jma96 Because Outman  brand-new #Yankees and because Girardi will never use 3 relievers when he can use 6
18480,3,0,3,0,1," @WindPushedGrass: Th bch  just dead weight

- Pallbearers"
18481,3,1,2,0,1, @WingsoverHoes: Niggas gossip like hoes Im sleep tho
18482,3,0,3,0,1, @WchoThirstyAz: love being loyal to one person &#9757;&#65039;fuck having hoes &#128107;&#128079;&#128524;&#128584;
18483,4,0,4,0,1, @Wchstah: aint tryna steal ya car but DID eat  hell outcha wifes pussy #htgawm
18484,3,0,1,2,2, @WnessLaron: So th ape can get MCM but cant unbelievable http://tco/TsmstRxQX7
18485,3,0,2,1,1, @WolfpackAlan: Oreos: First you twt  you- aw crap  broke
18486,3,0,0,3,2, @Women_F: Use what talent you possess:  woods would be very silent if no birds sang except those that sang best
18487,4,0,4,0,1, @WomensHumor: Monday was SUCH bch today
18488,3,0,3,0,1, @Wonkasm: RIP to  hoes dying for attention
18489,3,2,1,0,0, @Woody_AFC: @MANIAC3X @_WhePonyJr_ lmaoooo what bunch of fags
18490,3,0,0,3,2, @Woody_AFC: @_WhePonyJr_ @ivanrabago_ no doubt about  mean cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;
18491,3,2,0,1,0, @Woody_AFC: saw great chimpout 2 summers ago middle aged Salvadoran and 15 Yr old son got wasted by 6 beaners at  metlife &#8230;
18492,3,0,3,0,1, @WorIdStarFunnyy: When you and your boys dcover hoe http://tco/MkonVchG4R
18493,6,0,1,5,2, @WorIdStarFunnyy: th  play soccer cheat on girls and wear khaki coloured cargos haircut http://tco/NQyLxquLOC
18494,3,0,3,0,1, @WorIdstarrrr: se 5th grade hoes aint loyal http://tco/ew029ozXVG
18495,3,1,2,0,1, @WorkaholicAdam: got 99 problems and  bch heard me call her bch So now have 100
18496,3,0,3,0,1, @WorkaholicBlake: *How girls become friends* Omg love your shoes *How guys become friends* Excuse me sirI see fuck bches 
18498,3,0,3,0,1, @WorkoutHumor: se hoes aint loyal http://tco/JiK7OfqMBE
18499,3,0,3,0,1, @WorldStarBests: Resting  urge to smack bch http://tco/IhQgu7dP5m
18500,3,0,3,0,1, @WorldStarFunny: 5000 &amp; Ill grab  mic &amp; yell fuck her right in  pussy http://tco/g3KMMz4jT6
18501,3,1,2,0,1, @WorldStarFunny: dont have an iPhone so have to manually ignore se hoes http://tco/LYZs1PU25I
18502,3,0,2,1,1, @WorldStarFunny: we dont love se hoes http://tco/3waEZGCOVI
18503,3,0,2,1,1, @WorldStarFunny: when ling ling talkin sh &amp; finally understand her https://tco/2KlOnqhsi9
18504,3,1,2,0,1, @WorldStarFunny: when you see bch nigga subtweet you http://tco/eclOjoVwg7
18505,3,0,3,0,1, @WowSoPunny: Freeze bch im gonna steal your hea http://tco/zlOaj7tjY6
18506,3,0,0,3,2, @Wyeha_Dav: Idc still watch two &amp; half men  Well  old one wh Charlie
18507,3,0,3,0,1, @XANAXDREAMS: if know how to French inhale ur bad bch
18508,3,0,3,0,1," @XANSHAWTY: res too much groupie bches

Hard to come across girls who arent overly social and friendly wh everyone"
18509,3,0,3,0,1," @XANSHAWTY: can eat all  pineapples you want 

Ur pussy still trash"
18510,3,0,3,0,1, @XBL_NexXx: all se faggots posting faces about to get  hot unfollow
18511,3,0,3,0,1, @XIIXX_: Only soo much bch can take
18512,3,0,3,0,1, @XIXMCMLXXXV: It make  pussy sing &#8220;@_MouthLikeLicka: It aint  @Mike_got_hoes: My dumb ass thought that was microphone http://t&#8230;
18513,3,0,3,0,1, @X_LexiiSoUnique: All see down my TL  naked whe bches &#128064;&#128064;&#128064;&#128584;
18514,3,0,3,0,1, @XclairemckX: Drinking veuve cliquot and eating marshmallows basically because Im classy bch
18515,3,2,1,0,0, @XdalovelyThai: Most of se niggas go broke for se hoes
18516,3,0,3,0,1, @Xendaya_xo: If youre attractive &amp; you think ANY straight guy just wants to be your friendbch you stupid
18517,3,0,3,0,1, @Xianilee: All three of se hoes getting cute for fucking school taking for ever and waking me  fuck up  Th why cant stand&#8230;
18518,3,0,3,0,1, @Xicana_Susie:  @ScruffDaddy_: &#8220;Why that bch lookin all in  car know her&#8221; http://tco/BQiu9q7qjv
18519,3,0,3,0,1, @Xnastyy: no aint no bch &amp; no aint no snch
18520,3,0,3,0,1, @XndSeanX: If youre going to be bch and not come to  show because some bands dropped/More moshing room for me in that &#8230;
18521,3,0,2,1,1, @XtraXtraLex: was dgusted betrayed hu &amp; my pussy drier than niggas skin in  winter time
18522,3,0,3,0,1," @XxminijokerXx: @VocaToaster autocorrect

bch"
18523,3,0,3,0,1, @YAABOIJIMMY: When you hear hoe talk sh http://tco/JvX0phe6po
18524,3,0,2,1,1, @YABOYLILB: And if you aint hoe GET UP OUT MY TRAPHOUSEEEE http://tco/eNStJlXb2H
18525,3,0,3,0,1, @YABOYLILB: *rides into  pussy on gym class butt scooter* http://tco/573pZSOuc1
18526,3,2,1,0,0, @YABOYLILB: If ride up to your bch in se homie consider yourself single nigga http://tco/dTJY9RHtdF
18527,3,0,3,0,1," @YABOYLILB: THE FUCK YOU LOOKING AT BITCH SWERVE

*puts heelys into full gear*

*glides past  bches*"
18528,3,0,3,0,1," @YABOYLILB: teacher: eyes on your own paper

me: bch only have eyes for da paper

*throws cash everywhere*"
18529,3,1,2,0,1, @YABOYTOSH: Dad: Why are your eyes so redSon: smoked weed DadDad: Dont lie to me you were crying because you are faggot
18530,3,0,3,0,1, @YBEToot: @UFUCKIN_RIGHT what hoes tho  Lol
18531,3,0,3,0,1, @YBeJeff: When you ate  pussy but yeen think she was gone tell anybody&#128555;&#128555; http://tco/WgIHekh5qb
18532,3,0,3,0,1, @YBkalo: @CuhCuhCuh: bches cant get  ios8 because have over 10 gb of selfies cuh&#128514;&#128514;&#128514;
18533,3,0,2,1,1, @YELLOUT_louud: &#8220;@_laTodd: &#8220;@Satfied_x: &#8220;@S_hawn24: Yall females love yall bum nigga or jail bird&#8221;&#8221;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#128553;&#128079;&#128079;&#128079;&#8221;
18534,3,0,3,0,1, @YG: swched up You fukin wh my old bch Im fukin wh yo new bch &#128513;
18535,3,0,3,0,1, @YOUKNOWDOBY: Niggas talk more than bches se days
18536,3,0,3,0,1, @YUNGRAJEE: No nigga ever ask before he eir &#8220;@jaybeeTRENDz: Body counts dont matter  YALL treat all bches  same anyway st&#8230;
18537,3,0,3,0,1, @YVNGRVPVNZEL: sundy old school ho tho
18538,3,0,3,0,1, @YaBoyKip: hope th bch aint catfh http://tco/56JKqioEPE
18539,3,0,3,0,1," @YaBoyMJ23:  for mj 
fav for bch nigga http://tco/y4yIc38qWS"
18540,3,0,3,0,1," @YaBoyMJ23:  for  real niggas
fav for  bch niggas http://tco/c7WP1bLUUk"
18541,3,0,3,0,1, @YaBoyRoshi: Dodging se hoes like http://tco/9O31kRMEso
18542,3,0,3,0,1, @YaaBoyShiki: How  fuck can some people not get atleast 1 on flappy bird just got 11 while smoking fuckin square
18543,3,0,3,0,1, @YaboySkeete: real man gonna keep  real wh bches LMAOOOOO shut up Im not tellin about or women mind ur business
18544,3,0,3,0,1, @YaboySkeete: Lmaoooooo  @ItsMeGrizz: Nymphos are stupid Go hose your pussy down you weird bch
18545,3,0,3,0,1, @YaboySkeete: Th bch slow lmaoooooo http://tco/oPmDp5RgLV
18546,3,0,3,0,1, @YahDontSay: @TaeCocky: Periods dont stop nothing but sentence boo let me taste that pussy bet taste like quaers http://t&#8230;
18547,3,0,0,3,2, @YahooFinance Two stocks to turn trash into cash http://tco/MRmlxaCOXx
18548,3,0,0,3,2, @Yankees: #SpringTraining Daily takes look at  #Yankees&#8217; outfield perhaps  AL&#8217;deepest: http://tco/RP3Gz6MDBF (via @Yankeeson&#8230;
18549,3,0,1,2,2, @Yankees: #Yankees can jump into first place TONIGHT  if you think will
18550,3,0,0,3,2," @Yankees: #Yankees lineup vs Red Sox:
Ellsbury CF
Jeter SS
Beltran DH
Soriano LF
Teixeira 1B
McCann
Solae 3B
Ichiro RF
Robes 2B
T&#8230;"
18551,3,0,0,3,2, @Yankees: #Yankees win Final score: 7-4
18552,3,0,0,3,2, @Yankees: #Yankees win 6-5 on #walkoff single by Derek Jeter #FarewellCaptain
18553,3,0,0,3,2, @Yankees: @DRob30 comes in to close out  game here in  9th #Yankees
18554,3,0,0,3,2, @Yankees: Analyzing  impact of Masahiro Tanaka on #SpringTraining Daily brought to you by @YankeesonDemand: http://tco/L2gJboDNkM
18555,3,0,0,3,2, @Yankees: Ballgame over #Yankees WIN Yanks beat  Whe Sox in 10 innings 4-3
18556,3,0,0,3,2, @Yankees: Congrats to Derek Jeter who will sta at shostop in 14th and final All-Star Game #FarewellCaptain http://tco/5nhtJOx&#8230;
18557,3,0,0,3,2, @Yankees: Congratulations Ichiro That leadoff base in  8th  No 2800 in @MLB career
18558,3,0,0,3,2, @Yankees: Gardy goes yardy again He leads off  game wh HR for  second straight night and 1-0 #Yankees
